City,Latitude,Longitude
VANCOUVER,49.214459,-123.130023
VANCOUVER,49.26495,-123.114804
VANCOUVER,49.259878,-123.096571
VANCOUVER,49.205303,-123.140462
VANCOUVER,49.240009,-123.054067
VANCOUVER,49.290575,-123.130597
VANCOUVER,49.269419,-123.033659
VANCOUVER,49.262131,-123.056591
VANCOUVER,49.258194,-123.044284
VANCOUVER,49.249237,-123.127511
VANCOUVER,49.204907,-123.129669
VANCOUVER,49.260586,-123.126708
VANCOUVER,49.25669,-123.089786
VANCOUVER,49.263821,-123.152938
VANCOUVER,49.254726,-123.023505
VANCOUVER,49.241887,-123.139312
VANCOUVER,49.226543,-123.128296
VANCOUVER,49.284409,-123.121096
VANCOUVER,49.225442,-123.090711
VANCOUVER,49.205426,-123.023441
VANCOUVER,49.235939,-123.042334
VANCOUVER,49.26405,-123.114821
VANCOUVER,49.24187,-123.058123
VANCOUVER,49.269078,-123.100707
VANCOUVER,49.225169,-123.065763
VANCOUVER,49.208097,-123.042257
VANCOUVER,49.281344,-123.0771
VANCOUVER,49.262392,-123.077552
VANCOUVER,49.269475,-123.044219
VANCOUVER,49.268005,-123.14564
VANCOUVER,49.221948,-123.023697
VANCOUVER,49.263589,-123.138562
VANCOUVER,49.26558,-123.023589
VANCOUVER,49.276971,-123.132435
VANCOUVER,49.226076,-123.116515
VANCOUVER,49.281168,-123.056544
VANCOUVER,49.279077,-123.129182
VANCOUVER,49.269481,-123.056605
VANCOUVER,49.264471,-123.100924
VANCOUVER,49.281171,-123.031464
VANCOUVER,49.225279,-123.077324
VANCOUVER,49.260396,-123.114989
VANCOUVER,49.226966,-123.13981
VANCOUVER,49.276759,-123.077265
VANCOUVER,49.269586,-123.069675
VANCOUVER,49.232747,-123.065518
VANCOUVER,49.258127,-123.033793
VANCOUVER,49.245143,-123.065173
VANCOUVER,49.269452,-123.027611
VANCOUVER,49.208473,-123.130257
VANCOUVER,49.218132,-123.077053
VANCOUVER,49.210132,-123.117149
VANCOUVER,49.262326,-123.069794
VANCOUVER,49.263205,-123.114853
VANCOUVER,49.269649,-123.077365
VANCOUVER,49.232692,-123.077064
VANCOUVER,49.23354,-123.116194
VANCOUVER,49.249411,-123.139097
VANCOUVER,49.208534,-123.140534
VANCOUVER,49.250108,-123.076032
VANCOUVER,49.233947,-123.128076
VANCOUVER,49.257053,-123.138793
VANCOUVER,49.272815,-123.100019
VANCOUVER,49.292623,-123.133718
VANCOUVER,49.234343,-123.139623
VANCOUVER,49.232292,-123.023538
VANCOUVER,49.258209,-123.023636
VANCOUVER,49.211079,-123.077129
VANCOUVER,49.219687,-123.06589
VANCOUVER,49.234744,-123.028142
VANCOUVER,49.23413,-123.028143
VANCOUVER,49.277638,-123.074142
VANCOUVER,49.277548,-123.068349
VANCOUVER,49.277431,-123.02835
VANCOUVER,49.208571,-123.143732
VANCOUVER,49.227012,-123.143582
VANCOUVER,49.250062,-123.167831
VANCOUVER,49.293185,-123.135968
VANCOUVER,49.261274,-123.111034
VANCOUVER,49.229702,-123.11302
VANCOUVER,49.226877,-123.112977
VANCOUVER,49.267471,-123.11078
VANCOUVER,49.259709,-123.131521
VANCOUVER,49.283542,-123.087107
VANCOUVER,49.283944,-123.091363
VANCOUVER,49.25086,-123.141439
VANCOUVER,49.247438,-123.141573
VANCOUVER,49.250278,-123.065789
VANCOUVER,49.262547,-123.185921
VANCOUVER,49.270398,-123.185643
VANCOUVER,49.234783,-123.186817
VANCOUVER,49.266068,-123.185795
VANCOUVER,49.208308,-123.032608
VANCOUVER,49.253678,-123.144732
VANCOUVER,49.211956,-123.148536
VANCOUVER,49.239925,-123.145479
VANCOUVER,49.236309,-123.147599
VANCOUVER,49.224176,-123.148057
VANCOUVER,49.213274,-123.148478
VANCOUVER,49.2115,-123.148557
VANCOUVER,49.249577,-123.146099
VANCOUVER,49.252316,-123.031058
VANCOUVER,49.217415,-123.025078
VANCOUVER,49.274533,-123.152523
VANCOUVER,49.215393,-123.154676
VANCOUVER,49.25349,-123.153016
VANCOUVER,49.224989,-123.155212
VANCOUVER,49.218839,-123.154543
VANCOUVER,49.266409,-123.152837
VANCOUVER,49.235789,-123.034256
VANCOUVER,49.228937,-123.07165
VANCOUVER,49.223326,-123.071826
VANCOUVER,49.220368,-123.071952
VANCOUVER,49.218994,-123.072037
VANCOUVER,49.212866,-123.072041
VANCOUVER,49.211963,-123.072046
VANCOUVER,49.20869,-123.071319
VANCOUVER,49.210046,-123.071316
VANCOUVER,49.219097,-123.120405
VANCOUVER,49.256945,-123.118128
VANCOUVER,49.255159,-123.118191
VANCOUVER,49.253361,-123.118257
VANCOUVER,49.247078,-123.118534
VANCOUVER,49.226132,-123.118119
VANCOUVER,49.21509,-123.120121
VANCOUVER,49.213292,-123.120168
VANCOUVER,49.207334,-123.119048
VANCOUVER,49.271506,-123.104592
VANCOUVER,49.271532,-123.106062
VANCOUVER,49.302566,-123.12912
VANCOUVER,49.261475,-123.174055
VANCOUVER,49.259663,-123.174155
VANCOUVER,49.240443,-123.175774
VANCOUVER,49.237585,-123.175821
VANCOUVER,49.23663,-123.176717
VANCOUVER,49.269336,-123.173771
VANCOUVER,49.233766,-123.175775
VANCOUVER,49.223422,-123.17599
VANCOUVER,49.248701,-123.095455
VANCOUVER,49.272657,-123.159694
VANCOUVER,49.258329,-123.16025
VANCOUVER,49.257398,-123.160285
VANCOUVER,49.270898,-123.159758
VANCOUVER,49.236518,-123.161281
VANCOUVER,49.230953,-123.161491
VANCOUVER,49.229103,-123.161533
VANCOUVER,49.227236,-123.161294
VANCOUVER,49.264841,-123.159985
VANCOUVER,49.26394,-123.160012
VANCOUVER,49.286513,-123.132053
VANCOUVER,49.291976,-123.140504
VANCOUVER,49.205836,-123.145848
VANCOUVER,49.226399,-123.030594
VANCOUVER,49.231971,-123.030602
VANCOUVER,49.291418,-123.129298
VANCOUVER,49.293048,-123.133094
VANCOUVER,49.271078,-123.170986
VANCOUVER,49.270208,-123.171028
VANCOUVER,49.290689,-123.146495
VANCOUVER,49.271597,-123.126866
VANCOUVER,49.273439,-123.129816
VANCOUVER,49.250296,-123.066945
VANCOUVER,49.242871,-123.066617
VANCOUVER,49.232537,-123.066915
VANCOUVER,49.227625,-123.067033
VANCOUVER,49.28122,-123.108459
VANCOUVER,49.273684,-123.208746
VANCOUVER,49.204342,-123.142578
VANCOUVER,49.232831,-123.057865
VANCOUVER,49.24333,-123.143762
VANCOUVER,49.28481,-123.142368
VANCOUVER,49.262555,-123.133753
VANCOUVER,49.261623,-123.133793
VANCOUVER,49.264807,-123.215189
VANCOUVER,49.274373,-123.214841
VANCOUVER,49.262986,-123.215266
VANCOUVER,49.26209,-123.215288
VANCOUVER,49.260293,-123.215355
VANCOUVER,49.25881,-123.178046
VANCOUVER,49.251924,-123.178581
VANCOUVER,49.248033,-123.178608
VANCOUVER,49.247068,-123.178584
VANCOUVER,49.242358,-123.178645
VANCOUVER,49.269399,-123.177652
VANCOUVER,49.233808,-123.178712
VANCOUVER,49.223433,-123.178899
VANCOUVER,49.214253,-123.053089
VANCOUVER,49.209516,-123.074018
VANCOUVER,49.209533,-123.073999
VANCOUVER,49.284744,-123.023452
VANCOUVER,49.245341,-123.023793
VANCOUVER,49.266627,-123.023572
VANCOUVER,49.204288,-123.023425
VANCOUVER,49.279337,-123.02352
VANCOUVER,49.271201,-123.023561
VANCOUVER,49.202607,-123.022936
VANCOUVER,49.282955,-123.02347
VANCOUVER,49.240351,-123.023687
VANCOUVER,49.259109,-123.023633
VANCOUVER,49.283857,-123.023461
VANCOUVER,49.279054,-123.023523
VANCOUVER,49.23776,-123.023496
VANCOUVER,49.274011,-123.023539
VANCOUVER,49.218704,-123.069473
VANCOUVER,49.248551,-123.162429
VANCOUVER,49.248915,-123.057992
VANCOUVER,49.246708,-123.058043
VANCOUVER,49.216578,-123.063396
VANCOUVER,49.226416,-123.035107
VANCOUVER,49.224673,-123.035186
VANCOUVER,49.222365,-123.035279
VANCOUVER,49.220136,-123.035277
VANCOUVER,49.28233,-123.138434
VANCOUVER,49.285787,-123.133114
VANCOUVER,49.284406,-123.135239
VANCOUVER,49.241566,-123.06945
VANCOUVER,49.236744,-123.070011
VANCOUVER,49.265432,-123.09693
VANCOUVER,49.281071,-123.134457
VANCOUVER,49.283741,-123.138562
VANCOUVER,49.209758,-123.057035
VANCOUVER,49.262749,-123.145796
VANCOUVER,49.258096,-123.145972
VANCOUVER,49.235015,-123.024812
VANCOUVER,49.214855,-123.131421
VANCOUVER,49.20435,-123.131605
VANCOUVER,49.237724,-123.130253
VANCOUVER,49.221572,-123.13071
VANCOUVER,49.212995,-123.131446
VANCOUVER,49.206931,-123.131689
VANCOUVER,49.205656,-123.131727
VANCOUVER,49.204314,-123.13177
VANCOUVER,49.274837,-123.112958
VANCOUVER,49.282966,-123.043991
VANCOUVER,49.215254,-123.132794
VANCOUVER,49.275884,-123.07863
VANCOUVER,49.281101,-123.130152
VANCOUVER,49.242011,-123.146792
VANCOUVER,49.23997,-123.146984
VANCOUVER,49.262715,-123.143465
VANCOUVER,49.269745,-123.14317
VANCOUVER,49.268864,-123.143206
VANCOUVER,49.264582,-123.143343
VANCOUVER,49.271242,-123.175628
VANCOUVER,49.27105,-123.169177
VANCOUVER,49.25464,-123.066136
VANCOUVER,49.282926,-123.079164
VANCOUVER,49.244171,-123.034419
VANCOUVER,49.276804,-123.102138
VANCOUVER,49.310505,-123.149238
VANCOUVER,49.255544,-123.176129
VANCOUVER,49.254632,-123.175399
VANCOUVER,49.271389,-123.103228
VANCOUVER,49.241637,-123.036823
VANCOUVER,49.251934,-123.174103
VANCOUVER,49.280989,-123.082454
VANCOUVER,49.277371,-123.083287
VANCOUVER,49.2791,-123.044089
VANCOUVER,49.273762,-123.062906
VANCOUVER,49.284241,-123.125388
VANCOUVER,49.283446,-123.06826
VANCOUVER,49.270915,-123.106085
VANCOUVER,49.269017,-123.208928
VANCOUVER,49.267292,-123.208952
VANCOUVER,49.26558,-123.209073
VANCOUVER,49.271985,-123.095463
VANCOUVER,49.210781,-123.100324
VANCOUVER,49.211023,-123.094231
VANCOUVER,49.237795,-123.132422
VANCOUVER,49.234124,-123.133356
VANCOUVER,49.213031,-123.13286
VANCOUVER,49.210767,-123.132935
VANCOUVER,49.206965,-123.133331
VANCOUVER,49.283924,-123.063561
VANCOUVER,49.212952,-123.128728
VANCOUVER,49.279101,-123.049339
VANCOUVER,49.245856,-123.049655
VANCOUVER,49.259672,-123.129123
VANCOUVER,49.26604,-123.128915
VANCOUVER,49.26436,-123.128963
VANCOUVER,49.263197,-123.166288
VANCOUVER,49.262271,-123.166333
VANCOUVER,49.257639,-123.166496
VANCOUVER,49.27103,-123.166287
VANCOUVER,49.266607,-123.166409
VANCOUVER,49.265769,-123.166436
VANCOUVER,49.271915,-123.166243
VANCOUVER,49.203974,-123.131889
VANCOUVER,49.221962,-123.158925
VANCOUVER,49.215141,-123.154422
VANCOUVER,49.273866,-123.059882
VANCOUVER,49.272633,-123.099345
VANCOUVER,49.225373,-123.120897
VANCOUVER,49.263072,-123.164695
VANCOUVER,49.258507,-123.164881
VANCOUVER,49.234729,-123.165832
VANCOUVER,49.264917,-123.16464
VANCOUVER,49.271878,-123.164411
VANCOUVER,49.260156,-123.20621
VANCOUVER,49.265527,-123.206006
VANCOUVER,49.283929,-123.065539
VANCOUVER,49.265072,-123.1759
VANCOUVER,49.256922,-123.116003
VANCOUVER,49.256029,-123.11601
VANCOUVER,49.255066,-123.116019
VANCOUVER,49.250028,-123.116209
VANCOUVER,49.276714,-123.073338
VANCOUVER,49.227185,-123.065667
VANCOUVER,49.260154,-123.157788
VANCOUVER,49.257354,-123.15791
VANCOUVER,49.238369,-123.159792
VANCOUVER,49.267337,-123.157547
VANCOUVER,49.265649,-123.157618
VANCOUVER,49.264814,-123.157634
VANCOUVER,49.271725,-123.157388
VANCOUVER,49.26339,-123.179842
VANCOUVER,49.261293,-123.11297
VANCOUVER,49.260523,-123.121951
VANCOUVER,49.260829,-123.190959
VANCOUVER,49.259553,-123.121988
VANCOUVER,49.260099,-123.15547
VANCOUVER,49.258632,-123.12202
VANCOUVER,49.259206,-123.15547
VANCOUVER,49.257795,-123.113096
VANCOUVER,49.25615,-123.122062
VANCOUVER,49.252013,-123.11271
VANCOUVER,49.252629,-123.155722
VANCOUVER,49.250117,-123.12229
VANCOUVER,49.247141,-123.122406
VANCOUVER,49.269938,-123.155074
VANCOUVER,49.239289,-123.158125
VANCOUVER,49.238343,-123.158396
VANCOUVER,49.237316,-123.155479
VANCOUVER,49.237362,-123.158435
VANCOUVER,49.269057,-123.155106
VANCOUVER,49.234777,-123.190918
VANCOUVER,49.234439,-123.146299
VANCOUVER,49.230912,-123.158649
VANCOUVER,49.22988,-123.155761
VANCOUVER,49.228118,-123.155642
VANCOUVER,49.227203,-123.15881
VANCOUVER,49.266263,-123.134428
VANCOUVER,49.268667,-123.190655
VANCOUVER,49.224956,-123.153986
VANCOUVER,49.266634,-123.112745
VANCOUVER,49.21715,-123.149116
VANCOUVER,49.212255,-123.114674
VANCOUVER,49.266443,-123.155202
VANCOUVER,49.265962,-123.179798
VANCOUVER,49.265618,-123.155235
VANCOUVER,49.271688,-123.155011
VANCOUVER,49.213735,-123.14036
VANCOUVER,49.27757,-123.070476
VANCOUVER,49.277431,-123.02835
VANCOUVER,49.208571,-123.143732
VANCOUVER,49.219424,-123.143806
VANCOUVER,49.291162,-123.132808
VANCOUVER,49.289362,-123.130033
VANCOUVER,49.229702,-123.11302
VANCOUVER,49.283988,-123.093305
VANCOUVER,49.24946,-123.141482
VANCOUVER,49.23446,-123.147668
VANCOUVER,49.252306,-123.03381
VANCOUVER,49.261943,-123.153001
VANCOUVER,49.259145,-123.153115
VANCOUVER,49.258215,-123.153076
VANCOUVER,49.270783,-123.152669
VANCOUVER,49.235789,-123.034256
VANCOUVER,49.218925,-123.069695
VANCOUVER,49.212866,-123.072041
VANCOUVER,49.211963,-123.072046
VANCOUVER,49.20869,-123.071319
VANCOUVER,49.199694,-123.135608
VANCOUVER,49.199856,-123.135665
VANCOUVER,49.259493,-123.117658
VANCOUVER,49.254257,-123.118223
VANCOUVER,49.208005,-123.142192
VANCOUVER,49.233819,-123.122378
VANCOUVER,49.265053,-123.17396
VANCOUVER,49.251905,-123.139024
VANCOUVER,49.284639,-123.129096
VANCOUVER,49.287279,-123.133214
VANCOUVER,49.208582,-123.145162
VANCOUVER,49.281576,-123.139518
VANCOUVER,49.286283,-123.14249
VANCOUVER,49.28768,-123.142371
VANCOUVER,49.274759,-123.131816
VANCOUVER,49.280513,-123.138363
VANCOUVER,49.232537,-123.066915
VANCOUVER,49.230508,-123.066967
VANCOUVER,49.210264,-123.06779
VANCOUVER,49.258131,-123.031992
VANCOUVER,49.285508,-123.141328
VANCOUVER,49.288354,-123.137076
VANCOUVER,49.265268,-123.13366
VANCOUVER,49.261529,-123.177919
VANCOUVER,49.235682,-123.178706
VANCOUVER,49.233808,-123.178712
VANCOUVER,49.284744,-123.023452
VANCOUVER,49.24618,-123.023687
VANCOUVER,49.271201,-123.023561
VANCOUVER,49.274875,-123.023534
VANCOUVER,49.202607,-123.022936
VANCOUVER,49.224637,-123.023484
VANCOUVER,49.248551,-123.162429
VANCOUVER,49.287489,-123.033603
VANCOUVER,49.2252,-123.069937
VANCOUVER,49.266331,-123.096765
VANCOUVER,49.278359,-123.130288
VANCOUVER,49.281071,-123.134457
VANCOUVER,49.262749,-123.145796
VANCOUVER,49.264637,-123.145737
VANCOUVER,49.213269,-123.095341
VANCOUVER,49.28532,-123.128043
VANCOUVER,49.279659,-123.13657
VANCOUVER,49.246112,-123.115738
VANCOUVER,49.215931,-123.117036
VANCOUVER,49.263647,-123.19697
VANCOUVER,49.288787,-123.13334
VANCOUVER,49.263266,-123.17209
VANCOUVER,49.257812,-123.172276
VANCOUVER,49.236612,-123.173052
VANCOUVER,49.234734,-123.173066
VANCOUVER,49.277106,-123.106445
VANCOUVER,49.249357,-123.136705
VANCOUVER,49.270109,-123.135158
VANCOUVER,49.250608,-123.031068
VANCOUVER,49.262113,-123.031026
VANCOUVER,49.227367,-123.171556
VANCOUVER,49.271537,-123.100362
VANCOUVER,49.238882,-123.053005
VANCOUVER,49.210558,-123.027277
VANCOUVER,49.273264,-123.04686
VANCOUVER,49.266251,-123.120538
VANCOUVER,49.235433,-123.03459
VANCOUVER,49.274182,-123.086071
VANCOUVER,49.278958,-123.11084
VANCOUVER,49.240239,-123.054535
VANCOUVER,49.256691,-123.077721
VANCOUVER,49.282258,-123.077086
VANCOUVER,49.270564,-123.077353
VANCOUVER,49.283966,-123.075796
VANCOUVER,49.257963,-123.18207
VANCOUVER,49.234763,-123.182031
VANCOUVER,49.233341,-123.110765
VANCOUVER,49.225901,-123.110734
VANCOUVER,49.265645,-123.109461
VANCOUVER,49.264753,-123.109464
VANCOUVER,49.248956,-123.11001
VANCOUVER,49.258687,-123.069859
VANCOUVER,49.279379,-123.070451
VANCOUVER,49.271372,-123.069625
VANCOUVER,49.283083,-123.070348
VANCOUVER,49.240097,-123.068015
VANCOUVER,49.243577,-123.127684
VANCOUVER,49.276495,-123.128383
VANCOUVER,49.269031,-123.109955
VANCOUVER,49.27448,-123.112548
VANCOUVER,49.272531,-123.151417
VANCOUVER,49.272584,-123.154979
VANCOUVER,49.276683,-123.071416
VANCOUVER,49.269861,-123.083872
VANCOUVER,49.261952,-123.153643
VANCOUVER,49.263624,-123.193912
VANCOUVER,49.259971,-123.194064
VANCOUVER,49.259022,-123.194094
VANCOUVER,49.232709,-123.078412
VANCOUVER,49.225305,-123.078683
VANCOUVER,49.219479,-123.149826
VANCOUVER,49.270704,-123.147876
VANCOUVER,49.234485,-123.149229
VANCOUVER,49.271572,-123.147841
VANCOUVER,49.257269,-123.027808
VANCOUVER,49.262807,-123.203047
VANCOUVER,49.264615,-123.20299
VANCOUVER,49.224683,-123.036634
VANCOUVER,49.274205,-123.124853
VANCOUVER,49.277355,-123.129722
VANCOUVER,49.275703,-123.127169
VANCOUVER,49.227157,-123.074471
VANCOUVER,49.248497,-123.073366
VANCOUVER,49.259816,-123.184004
VANCOUVER,49.26345,-123.183815
VANCOUVER,49.252857,-123.185172
VANCOUVER,49.251944,-123.185175
VANCOUVER,49.245226,-123.185243
VANCOUVER,49.244271,-123.185244
VANCOUVER,49.242377,-123.185247
VANCOUVER,49.236439,-123.185268
VANCOUVER,49.264336,-123.183784
VANCOUVER,49.281092,-123.112507
VANCOUVER,49.261135,-123.056584
VANCOUVER,49.262072,-123.104917
VANCOUVER,49.261543,-123.093016
VANCOUVER,49.261382,-123.065928
VANCOUVER,49.260227,-123.056622
VANCOUVER,49.26044,-123.065934
VANCOUVER,49.259062,-123.047046
VANCOUVER,49.258649,-123.065965
VANCOUVER,49.259302,-123.100497
VANCOUVER,49.25833,-123.09641
VANCOUVER,49.257222,-123.044314
VANCOUVER,49.258359,-123.098374
VANCOUVER,49.25839,-123.100552
VANCOUVER,49.257247,-123.091065
VANCOUVER,49.25675,-123.056616
VANCOUVER,49.256314,-123.044324
VANCOUVER,49.256816,-123.066008
VANCOUVER,49.256389,-123.03655
VANCOUVER,49.256404,-123.089186
VANCOUVER,49.256606,-123.103243
VANCOUVER,49.255403,-123.044335
VANCOUVER,49.255394,-123.083634
VANCOUVER,49.254632,-123.089952
VANCOUVER,49.253725,-123.089961
VANCOUVER,49.253492,-123.076
VANCOUVER,49.269496,-123.058015
VANCOUVER,49.269534,-123.061901
VANCOUVER,49.269537,-123.036435
VANCOUVER,49.252794,-123.089992
VANCOUVER,49.251896,-123.090059
VANCOUVER,49.2515,-123.044371
VANCOUVER,49.251481,-123.033862
VANCOUVER,49.251008,-123.090078
VANCOUVER,49.250425,-123.075936
VANCOUVER,49.250638,-123.026252
VANCOUVER,49.251062,-123.100977
VANCOUVER,49.249387,-123.065052
VANCOUVER,49.247717,-123.082681
VANCOUVER,49.247107,-123.056654
VANCOUVER,49.247097,-123.033832
VANCOUVER,49.247273,-123.103261
VANCOUVER,49.245792,-123.056656
VANCOUVER,49.245802,-123.062769
VANCOUVER,49.245709,-123.100582
VANCOUVER,49.244693,-123.087826
VANCOUVER,49.24462,-123.049647
VANCOUVER,49.268653,-123.063837
VANCOUVER,49.242793,-123.062644
VANCOUVER,49.243531,-123.090305
VANCOUVER,49.243683,-123.076338
VANCOUVER,49.242595,-123.09032
VANCOUVER,49.240174,-123.072216
VANCOUVER,49.240239,-123.080155
VANCOUVER,49.240424,-123.096896
VANCOUVER,49.240242,-123.081244
VANCOUVER,49.239359,-123.076513
VANCOUVER,49.238909,-123.058732
VANCOUVER,49.238535,-123.076713
VANCOUVER,49.239058,-123.101563
VANCOUVER,49.237682,-123.076879
VANCOUVER,49.237035,-123.090444
VANCOUVER,49.237333,-123.105495
VANCOUVER,49.235829,-123.048849
VANCOUVER,49.235421,-123.101623
VANCOUVER,49.235492,-123.105545
VANCOUVER,49.26764,-123.056663
VANCOUVER,49.268241,-123.102752
VANCOUVER,49.267595,-123.044263
VANCOUVER,49.267759,-123.065803
VANCOUVER,49.232932,-123.040245
VANCOUVER,49.232933,-123.038779
VANCOUVER,49.230094,-123.090586
VANCOUVER,49.229444,-123.105741
VANCOUVER,49.228457,-123.054655
VANCOUVER,49.228405,-123.09741
VANCOUVER,49.227577,-123.101519
VANCOUVER,49.225257,-123.073161
VANCOUVER,49.225479,-123.091985
VANCOUVER,49.225113,-123.062365
VANCOUVER,49.225331,-123.080049
VANCOUVER,49.225375,-123.082822
VANCOUVER,49.224733,-123.044154
VANCOUVER,49.225624,-123.099546
VANCOUVER,49.225407,-123.086624
VANCOUVER,49.224775,-123.050339
VANCOUVER,49.26685,-123.06582
VANCOUVER,49.22206,-123.041181
VANCOUVER,49.222644,-123.085233
VANCOUVER,49.221868,-123.09087
VANCOUVER,49.22075,-123.090891
VANCOUVER,49.220484,-123.080228
VANCOUVER,49.220526,-123.083007
VANCOUVER,49.220188,-123.044412
VANCOUVER,49.220183,-123.050586
VANCOUVER,49.219116,-123.090919
VANCOUVER,49.217401,-123.090969
VANCOUVER,49.214502,-123.066021
VANCOUVER,49.209441,-123.106722
VANCOUVER,49.265199,-123.079402
VANCOUVER,49.264749,-123.044314
VANCOUVER,49.264269,-123.081324
VANCOUVER,49.263816,-123.033756
VANCOUVER,49.264366,-123.092963
VANCOUVER,49.263417,-123.0891
VANCOUVER,49.263172,-123.058146
VANCOUVER,49.262933,-123.044329
VANCOUVER,49.262242,-123.058157
VANCOUVER,49.282252,-123.097592
VANCOUVER,49.282097,-123.089494
VANCOUVER,49.282177,-123.093384
VANCOUVER,49.278278,-123.046709
VANCOUVER,49.208185,-123.091176
VANCOUVER,49.207942,-123.094045
VANCOUVER,49.24872,-123.097177
VANCOUVER,49.248844,-123.104993
VANCOUVER,49.248592,-123.085847
VANCOUVER,49.280211,-123.02833
VANCOUVER,49.280242,-123.065586
VANCOUVER,49.280197,-123.036197
VANCOUVER,49.233587,-123.101542
VANCOUVER,49.238282,-123.154893
VANCOUVER,49.231849,-123.155098
VANCOUVER,49.234702,-123.164156
VANCOUVER,49.235177,-123.030455
VANCOUVER,49.258953,-123.141217
VANCOUVER,49.269712,-123.140791
VANCOUVER,49.266223,-123.140934
VANCOUVER,49.279428,-123.074119
VANCOUVER,49.282228,-123.074092
VANCOUVER,49.282057,-123.043983
VANCOUVER,49.229252,-123.126804
VANCOUVER,49.208596,-123.13921
VANCOUVER,49.242587,-123.057325
VANCOUVER,49.289034,-123.142325
VANCOUVER,49.269879,-123.081408
VANCOUVER,49.277617,-123.096963
VANCOUVER,49.25909,-123.060191
VANCOUVER,49.271479,-123.075381
VANCOUVER,49.271282,-123.056593
VANCOUVER,49.271359,-123.044216
VANCOUVER,49.271281,-123.065738
VANCOUVER,49.267939,-123.138452
VANCOUVER,49.227896,-123.139774
VANCOUVER,49.219897,-123.140104
VANCOUVER,49.282772,-123.10996
VANCOUVER,49.282954,-123.087072
VANCOUVER,49.277436,-123.087298
VANCOUVER,49.259526,-123.119989
VANCOUVER,49.256105,-123.120144
VANCOUVER,49.251587,-123.120306
VANCOUVER,49.219142,-123.123868
VANCOUVER,49.265912,-123.119784
VANCOUVER,49.208373,-123.124218
VANCOUVER,49.266729,-123.136074
VANCOUVER,49.264373,-123.187784
VANCOUVER,49.233198,-123.192311
VANCOUVER,49.217249,-123.134071
VANCOUVER,49.20571,-123.134687
VANCOUVER,49.28068,-123.138112
VANCOUVER,49.28903,-123.12557
VANCOUVER,49.227246,-123.041097
VANCOUVER,49.241248,-123.037197
VANCOUVER,49.235789,-123.040751
VANCOUVER,49.27213,-123.067664
VANCOUVER,49.257774,-123.124361
VANCOUVER,49.250764,-123.12466
VANCOUVER,49.219173,-123.126122
VANCOUVER,49.217048,-123.126137
VANCOUVER,49.265947,-123.124076
VANCOUVER,49.204618,-123.12434
VANCOUVER,49.209678,-123.118246
VANCOUVER,49.211445,-123.118587
VANCOUVER,49.25098,-123.167821
VANCOUVER,49.276037,-123.099957
VANCOUVER,49.270919,-123.100633
VANCOUVER,49.261216,-123.106928
VANCOUVER,49.270239,-123.106638
VANCOUVER,49.206864,-123.110231
VANCOUVER,49.248926,-123.107447
VANCOUVER,49.227129,-123.152329
VANCOUVER,49.234413,-123.144722
VANCOUVER,49.224215,-123.163984
VANCOUVER,49.25716,-123.138247
VANCOUVER,49.288718,-123.046701
VANCOUVER,49.257059,-123.130304
VANCOUVER,49.20856,-123.135963
VANCOUVER,49.226679,-123.131917
VANCOUVER,49.27487,-123.056575
VANCOUVER,49.274844,-123.065655
VANCOUVER,49.274921,-123.211733
VANCOUVER,49.230214,-123.128216
VANCOUVER,49.228404,-123.128257
VANCOUVER,49.224795,-123.128393
VANCOUVER,49.222811,-123.128482
VANCOUVER,49.249314,-123.129799
VANCOUVER,49.283065,-123.068267
VANCOUVER,49.283041,-123.065551
VANCOUVER,49.275372,-123.044127
VANCOUVER,49.275748,-123.067565
VANCOUVER,49.283894,-123.051966
VANCOUVER,49.279101,-123.051991
VANCOUVER,49.271603,-123.189475
VANCOUVER,49.211029,-123.093295
VANCOUVER,49.284225,-123.06825
VANCOUVER,49.235363,-123.042874
VANCOUVER,49.242485,-123.036012
VANCOUVER,49.261107,-123.209214
VANCOUVER,49.258299,-123.209312
VANCOUVER,49.232109,-123.035107
VANCOUVER,49.205683,-123.133389
VANCOUVER,49.27662,-123.063669
VANCOUVER,49.240259,-123.03668
VANCOUVER,49.261562,-123.129067
VANCOUVER,49.265194,-123.128943
VANCOUVER,49.263443,-123.129003
VANCOUVER,49.212612,-123.151888
VANCOUVER,49.232683,-123.190912
VANCOUVER,49.208608,-123.146432
VANCOUVER,49.280709,-123.105595
VANCOUVER,49.288368,-123.119115
VANCOUVER,49.22629,-123.121801
VANCOUVER,49.261187,-123.164778
VANCOUVER,49.238495,-123.165765
VANCOUVER,49.269194,-123.164516
VANCOUVER,49.267431,-123.164552
VANCOUVER,49.262854,-123.206121
VANCOUVER,49.268462,-123.175751
VANCOUVER,49.266754,-123.175834
VANCOUVER,49.252959,-123.066272
VANCOUVER,49.27086,-123.157415
VANCOUVER,49.232787,-123.159996
VANCOUVER,49.263578,-123.190841
VANCOUVER,49.262898,-123.155334
VANCOUVER,49.262208,-123.112913
VANCOUVER,49.261035,-123.155419
VANCOUVER,49.259406,-123.113048
VANCOUVER,49.257334,-123.155543
VANCOUVER,49.256827,-123.113172
VANCOUVER,49.257439,-123.190789
VANCOUVER,49.270821,-123.155043
VANCOUVER,49.23288,-123.123901
VANCOUVER,49.233657,-123.158533
VANCOUVER,49.232758,-123.158563
VANCOUVER,49.267289,-123.155184
VANCOUVER,49.213171,-123.114638
